 Environment Timesteps   Return Mean   Return Std
                914000  11696.677500   380.906310
                915000  11687.049167   385.852818
                916000  11678.499000   383.317844
                917000  11662.906500   430.289252
                918000  11653.574500   441.088374
                919000  11682.060667   425.662936
                920000  11673.752500   455.855183
                921000  11653.418000   451.357819
                922000  11655.911500   468.252065
                923000  11662.800000   461.514538
                924000  11675.622333   466.487302
                925000  11708.754333   459.091915
                926000  11728.146500   453.486773
                927000  11731.679500   474.564402
                928000  11716.462000   486.284591
                929000  11731.736667   467.829315
                930000  11730.790000   463.332320
                931000  11722.742333   464.967960
                932000  11719.875333   469.086528
                933000  11739.822333   476.123646
                934000  11786.150167   401.183272
                935000  11774.277000   407.876515
                936000  11773.194667   402.819568
                937000  11803.463667   352.800618
                938000  11828.180833   345.384351
                939000  11813.463000   345.240714
                940000  11839.086833   313.093108
                941000  11855.748333   320.173341
                942000  11853.505167   289.181347
                943000  11824.061000   305.944939
                944000  11790.473333   307.179107
                945000  11779.027833   326.473912
                946000  11760.743833   333.043362
                947000  11787.848500   304.481179
                948000  11808.911167   291.560470
                949000  11819.054333   290.279255
                950000  11831.439333   281.165901
                951000  11842.955167   272.764238
                952000  11852.632833   258.593972
                953000  11847.534667   262.339423
                954000  11841.685000   260.835691
                955000  11867.414167   244.978172
                956000  11879.459500   249.036968
                957000  11890.867000   255.648429
                958000  11893.538167   262.254405
                959000  11894.230833   263.920210
                960000  11884.147833   268.309499
                961000  11892.213167   247.582870
                962000  11894.152167   245.703855
                963000  11908.962500   249.441948
                964000  11931.284667   261.006662
                965000  11916.750333   248.328548
                966000  11933.701333   240.874337
                967000  11923.927000   260.139993
                968000  11924.481667   263.218280
                969000  11912.648167   262.769669
                970000  11910.549500   262.446311
                971000  11892.515167   281.633675
                972000  11857.360000   293.528264
                973000  11844.012500   285.114523
                974000  11868.006167   282.629219
                975000  11848.856500   290.154051
                976000  11823.630667   297.937987
                977000  11789.244667   327.328742
                978000  11711.099500   402.355259
                979000  11715.963833   405.528113
                980000  11715.617000   412.412391
                981000  11700.397333   420.813559
                982000  11694.842167   428.987848
                983000  11703.212833   421.432804
                984000  11700.123167   414.281037
                985000  11711.544333   411.753802
                986000  11711.142833   419.157696
                987000  11693.093500   408.957331
                988000  11681.652667   412.247370
                989000  11673.201833   439.027922
                990000  11655.925333   461.547512
                991000  11676.696500   468.661598
                992000  11699.517333   470.098620
                993000  11711.267500   463.021675
                994000  11704.584333   465.567274
                995000  11711.969167   474.613266
                996000  11739.366667   468.142720
                997000  11737.736833   468.607376
                998000  11798.006500   387.180307
                999000  11816.475000   372.217187
               1000000  11823.059667   364.209111
